,Run,Model,Dataset,Window,Time,Loss,Accuracy,F1,MCC,Precision,Recall,Epoch
5422,DNABERT1 k6  Splice  Malaria200,DNABERT1_k6,PF_r57_200,200,0.8591266666666666,0.09835568815469742,0.983890214797136,0.983921158996424,0.9743952339026932,0.9811285587364331,0.9868819776714514,6.22
5423,DNABERT1 k6  Splice  Malaria200,DNABERT1_k6,PF_r57_200,200,0.8888599999999999,0.16092227399349213,0.9767303102625299,0.9768931135978683,0.9637429326963391,0.9703264818472191,0.9845238095238096,6.44
5424,DNABERT1 k6  Splice  Malaria200,DNABERT1_k6,PF_r57_200,200,0.9184899999999999,0.1171630471944809,0.9809069212410502,0.9809906555817506,0.9698691866951787,0.9767429099618613,0.985699096225412,6.65
5425,DNABERT1 k6  Splice  Malaria200,DNABERT1_k6,PF_r57_200,200,0.9481016666666665,0.14390695095062256,0.9779236276849642,0.9780266476934982,0.9652611450338814,0.9729394596248294,0.983714969241285,6.87
5426,DNABERT1 k6  Splice  Malaria200,DNABERT1_k6,PF_r57_200,200,0.9777533333333331,0.1453259140253067,0.9815035799522673,0.9815859368371728,0.9708316439373792,0.9771190379495213,0.9864965443912812,7.08
5427,DNABERT1 k6  Splice  Malaria200,DNABERT1_k6,PF_r57_200,200,1.0075549999999998,0.13351015746593475,0.9815035799522673,0.9815445835489548,0.970567373144258,0.9791893652362536,0.9840928077770182,7.3
5428,DNABERT1 k6  Splice  Malaria200,DNABERT1_k6,PF_r57_200,200,1.0373183333333331,0.13364751636981964,0.9815035799522673,0.9815626275724284,0.9706416627446088,0.9784850399551073,0.9848940533151059,7.51
5429,DNABERT1 k6  Splice  Malaria200,DNABERT1_k6,PF_r57_200,200,1.0670216666666665,0.13769179582595825,0.9815035799522673,0.9815731567209136,0.9707735186499038,0.9774212905891263,0.9860959216222374,7.73
5430,DNABERT1 k6  Splice  Malaria200,DNABERT1_k6,PF_r57_200,200,1.0966449999999999,0.15252342820167542,0.9791169451073986,0.9792156026972517,0.9671051971700337,0.9744775586151452,0.9845086200349358,7.94
5431,DNABERT1 k6  Splice  Malaria200,DNABERT1_k6,PF_r57_200,200,1.1263566666666667,0.18648265302181244,0.977326968973747,0.9774620297050437,0.9644926009480119,0.9716266117702386,0.9841193893825473,8.15
5432,DNABERT1 k6  Splice  Malaria200,DNABERT1_k6,PF_r57_200,200,1.1559716666666666,0.15349096059799194,0.9809069212410502,0.9809827836583689,0.9698544195165486,0.9766811645214882,0.9856990962254121,8.37
5433,DNABERT1 k6  Splice  Malaria200,DNABERT1_k6,PF_r57_200,200,1.1855900000000001,0.15332983434200287,0.9803102625298329,0.9803768682371867,0.9688190938497405,0.9765624090824243,0.984501025290499,8.58
5434,DNABERT1 k6  Splice  Malaria200,DNABERT1_k6,PF_r57_200,200,1.2152233333333335,0.14216186106204987,0.9797136038186157,0.979796815081096,0.9679537492650674,0.9755028448487385,0.9845048226627174,8.8
5435,DNABERT1 k6  Splice  Malaria200,DNABERT1_k6,PF_r57_200,200,1.2449633333333336,0.15298962593078613,0.9809069212410502,0.9809837981857354,0.9698516849278613,0.9766745396670263,0.985699096225412,9.01
5436,DNABERT1 k6  Splice  Malaria200,DNABERT1_k6,PF_r57_200,200,1.2745783333333336,0.1848485767841339,0.9779236276849642,0.9780614410520024,0.9654114162349563,0.972406218316999,0.9845162147793727,9.23
5437,DNABERT1 k6  Splice  Malaria200,DNABERT1_k6,PF_r57_200,200,1.3042183333333337,0.16091515123844147,0.9803102625298329,0.9804031071026662,0.9690518585337575,0.9752849464616745,0.9861035163666743,9.44
5438,DNABERT1 k6  Splice  Malaria200,DNABERT1_k6,PF_r57_200,200,1.3338150000000004,0.16224955022335052,0.9803102625298329,0.9804031071026662,0.9690518585337575,0.9752849464616745,0.9861035163666743,9.66
5439,DNABERT1 k6  Splice  Malaria200,DNABERT1_k6,PF_r57_200,200,1.3636050000000004,0.1643393188714981,0.9785202863961814,0.9786366753460026,0.9663078664469998,0.9730681864077146,0.9849130401761981,9.87
7236,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,0.2523533333333333,0.5402584671974182,0.7734879242140329,0.7614329811021489,0.6294027362616995,0.7916105875191229,0.7423479830697356,0.02
7237,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,0.5000066666666666,0.32513317465782166,0.8726186758276078,0.8729274628484643,0.8001974486543254,0.8641380484233566,0.8843834780172776,0.04
7238,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,0.7466666666666666,0.21627207100391388,0.9301998750780762,0.9290659096397261,0.8897161615174004,0.9258304365026974,0.9348402160206349,0.05
7239,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,0.99266,0.1674214005470276,0.9504996876951906,0.9497304615006175,0.9228033782677973,0.9411863919886466,0.9602825792701575,0.07
7240,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,1.2405683333333333,0.16676057875156403,0.9503435352904435,0.9499332423323873,0.9230526317435949,0.9411044492859842,0.9615072363323113,0.09
7241,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,1.4883600000000001,0.12299750745296478,0.9602592129918801,0.9595250636220135,0.9375646693424847,0.9527625370397139,0.9675236613493219,0.11
7242,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,1.7365000000000002,0.14214465022087097,0.9534535706849886,0.9531761823232804,0.9279285067923596,0.9445536040894629,0.9645422567149119,0.12
7243,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,1.986106666666667,0.09615699201822281,0.9689777222569228,0.9682727919192248,0.9504530726986357,0.9658057422352463,0.970948999935156,0.14
7244,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,2.2347383333333335,0.1039675623178482,0.9691338746616698,0.9684683130741712,0.9507855627516677,0.9656518655668558,0.9716135962340958,0.16
7245,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,2.4822450000000003,0.09822766482830048,0.9696673953778888,0.9689756573032197,0.9519069573561006,0.9642607968340023,0.9741761542534721,0.18
7246,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,2.731061666666667,0.12241094559431076,0.9662840932750364,0.9655849784881817,0.9466708623832495,0.9608270204281447,0.9711655573777541,0.2
7247,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,2.979708333333334,0.11410393565893173,0.9671559442015407,0.9666430366638279,0.9482318941564775,0.9607702162759373,0.9733991269119224,0.21
7248,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,3.2291350000000003,0.10905444622039795,0.9683140745367479,0.9677099085418964,0.9499901875341227,0.9620667210180969,0.9741197260357737,0.23
7249,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,3.4784200000000003,0.13886979222297668,0.9560300853633146,0.9552103833370644,0.9315392995657372,0.9480848859389995,0.9647206371870224,0.25
7250,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,3.727441666666667,0.13624051213264465,0.9601160732875287,0.9597617281544982,0.9378581661464235,0.9521167233740945,0.969353991035668,0.27
7251,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,3.9764966666666672,0.09242119640111923,0.9716453258380179,0.9709959694361769,0.9544514314130348,0.9718388307972341,0.9702429346132705,0.28
7252,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,4.225905,0.0964265763759613,0.9711638559233812,0.9702792153944467,0.9539347772465457,0.9685244523175126,0.9723576949225344,0.3
7253,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,4.475543333333333,0.08048161119222641,0.9751587549448262,0.9745717084155041,0.9601515525131133,0.9740305240307553,0.9751574649654899,0.32
7254,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,4.724693333333334,0.09565514326095581,0.9683140745367479,0.9678523053407814,0.9501524061588787,0.9615309148243577,0.9750999990061525,0.34
7255,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,4.974898333333333,0.09555414319038391,0.9722308973558192,0.9716112053094005,0.9560696112392937,0.9665790524789651,0.9772154637875475,0.36
7256,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,5.223726666666667,0.09281646460294724,0.9723870497605663,0.9718189787588806,0.9563194136018801,0.9667644750155523,0.9774433930360459,0.37
7257,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,5.471328333333334,0.09256552904844284,0.9746512596293982,0.974091364684945,0.9595784922902768,0.9710735269651759,0.9773174117429457,0.39
7258,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,5.721555,0.09579825401306152,0.97302467207995,0.9724770889166825,0.9570665094323649,0.9693073663425871,0.9760377868880113,0.41
7259,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,5.970098333333334,0.0807710811495781,0.9755361232562981,0.9749744281005901,0.9609405061887307,0.9723982638418658,0.9777148830478177,0.43
7260,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,6.219935000000001,0.09445580095052719,0.9708125130127004,0.9703827143348892,0.9540044121762502,0.9645370904616994,0.9770180219252754,0.44
7261,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,6.4693466666666675,0.09259326010942459,0.9706693733083489,0.9701664962318491,0.953558551041326,0.9656992991134423,0.9753015457733422,0.46
7262,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,6.7187116666666675,0.08282599598169327,0.9760045804705393,0.9753496926979501,0.9615963531629632,0.9741993241796214,0.9766876488813789,0.48
7263,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,6.967431666666668,0.08810792118310928,0.9734150530918176,0.972897365189619,0.9579381932512634,0.9682011369582127,0.978202781479237,0.5
7264,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,7.215883333333335,0.08290122449398041,0.9758093899646054,0.9751298030756863,0.9613229965502788,0.9730236931983173,0.9773518197875318,0.52
7265,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,7.465731666666668,0.08799057453870773,0.9743259421195086,0.9737975901582535,0.9593506791858242,0.969094502101547,0.9790184680837329,0.53
7266,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,7.715273333333335,0.09229899197816849,0.974000624609619,0.9731979285777426,0.9587890642880442,0.9687129242836936,0.9781529915566196,0.55
7267,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,7.963373333333336,0.08777462691068649,0.9744040183218822,0.9739328991348364,0.9594386963211716,0.9693131944115366,0.9790076706935702,0.57
7268,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,8.211303333333337,0.09962411969900131,0.9712159067249636,0.9708237244440799,0.954635891353268,0.9650520377081784,0.9773825645770365,0.59
7269,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,8.461283333333336,0.07981594651937485,0.9754970851551114,0.9749492906574032,0.9608562883313174,0.9727069986924768,0.9773682746308087,0.61
7270,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,8.710823333333337,0.09107749164104462,0.9756272121590672,0.9749803173333307,0.9611200632828382,0.972028799940135,0.9781047921153138,0.62
7271,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,8.96097666666667,0.09074801206588745,0.9726603164688736,0.9720005497551204,0.9562260268871312,0.9717226772177048,0.97260672040185,0.64
7272,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,9.209963333333338,0.08996672928333282,0.9744300437226733,0.9736210744416577,0.9594205742869378,0.9694693007687322,0.9781960889939918,0.66
7273,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,9.458858333333337,0.07747657597064972,0.9773709140120758,0.9767511223253568,0.9637405742701453,0.9754457582865513,0.9780894102372827,0.68
7274,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,9.708950000000005,0.07394155114889145,0.9777743077243389,0.9771653552458628,0.9643569193930615,0.9763687374194094,0.9779905511212285,0.69
7275,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,9.957235000000004,0.09557431191205978,0.9716062877368311,0.9711573857118951,0.9552440005611023,0.9654118587452153,0.9776672173796266,0.71
7276,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,10.206380000000005,0.08341187983751297,0.9774359775140538,0.9770248867678175,0.9640911443723739,0.973549366114784,0.9807613104599252,0.73
7277,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,10.457475000000006,0.07740352302789688,0.9777352696231522,0.9771684078277016,0.9643441331995498,0.9757225549296313,0.978677685109346,0.75
7278,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,10.707923333333337,0.09024710953235626,0.9761477201748907,0.9756989920252751,0.9621368245729913,0.9715839257455002,0.9801864395249097,0.77
7279,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,10.956620000000004,0.07375030964612961,0.9784639808453051,0.978000856708893,0.9655913285163391,0.975671052310736,0.9804513102081578,0.78
7280,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,11.205578333333337,0.08508000522851944,0.9737273579013117,0.9730284298894364,0.9577644927555554,0.9764711905952574,0.9698005369529935,0.8
7281,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,11.454138333333336,0.08595646917819977,0.9747163231313762,0.9743104147443745,0.9599976839675288,0.9693849097074302,0.9797576110816805,0.82
7282,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,11.70381666666667,0.08971118927001953,0.9745731834270248,0.9740286639878605,0.9594969832941646,0.9710990733603152,0.9772925628432764,0.84
7283,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,11.951578333333336,0.08002406358718872,0.9756141994586717,0.9752068476328662,0.961349490336647,0.9707033132070767,0.9801458565111437,0.85
7284,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,12.200845000000003,0.08448256552219391,0.9769935457006038,0.9765261620924596,0.9633904686691264,0.9732254347184567,0.9801392751157348,0.87
7285,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,12.450175000000002,0.09811284393072128,0.9719055798459296,0.9714534411178186,0.9557094834589445,0.9658069829735094,0.9778649545782923,0.89
7286,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,12.699188333333334,0.07130365818738937,0.9789714761607329,0.9785251994813956,0.9663587272146209,0.9766049385452148,0.980519256545199,0.91
7287,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,12.948443333333334,0.08132225275039673,0.9773448886112847,0.976871569417534,0.9637263167584464,0.9755669469617616,0.97828609343726,0.93
7288,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,13.198386666666666,0.09422484040260315,0.9719185925463252,0.9710612883768382,0.9555797064011051,0.9670331148496129,0.9759219174795001,0.94
7289,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,13.448043333333334,0.0812106654047966,0.9773579013116802,0.976888495135753,0.9638566745465658,0.9742910806355606,0.9796492497203815,0.96
7290,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,13.696656666666666,0.0769229307770729,0.9778914220278992,0.9773538361662437,0.9646874502468101,0.9748992086115903,0.979939356762971,0.98
7291,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,13.945106666666668,0.07660561800003052,0.9788153237559858,0.9782741593414022,0.9661284700242048,0.976314432902273,0.9803537083039068,1.0
7292,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,14.194711666666668,0.09201274067163467,0.9753018946491776,0.9747801936479098,0.9608594013237947,0.9702928641358932,0.9797256443039792,1.01
7293,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,14.443548333333334,0.08460679650306702,0.9779564855298771,0.977428530416072,0.9648582603391604,0.9744063831757321,0.980641799472398,1.03
7294,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,14.691743333333335,0.07385341823101044,0.9779825109306683,0.9774924742613545,0.9646625260420428,0.9771357818091335,0.9778607602596043,1.05
7295,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,14.94073666666667,0.07631324976682663,0.9768504059962524,0.9764159887771059,0.9632220783377193,0.9724674486483017,0.9806863383681307,1.07
7296,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,15.189696666666668,0.08415506035089493,0.9753669581511555,0.9749568563358589,0.960989398118413,0.9702700922659139,0.9801161819773766,1.09
7297,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,15.436878333333336,0.08168834447860718,0.9782948157401624,0.9778486478037713,0.9653599431137436,0.9752877801224958,0.9805890697333878,1.1
7298,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,15.684728333333336,0.07944218814373016,0.9774620029148449,0.9770364953398364,0.9641355281007313,0.973595795625185,0.9807517702815657,1.12
7299,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,15.934310000000004,0.08005165308713913,0.976863418696648,0.976416320194016,0.9631120090233566,0.9735065687596046,0.9795453427905575,1.14
7300,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,16.182625000000005,0.08241568505764008,0.9766031646887362,0.9761868336488367,0.9628118142953708,0.9725502289032647,0.9801754389216323,1.16
7301,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,16.431318333333337,0.07101330906152725,0.9791796793670623,0.9787499747981512,0.9666453829189044,0.9774327564955735,0.9801132069373771,1.17
7302,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,16.680280000000003,0.09811630845069885,0.9762648344784509,0.9757771206687241,0.9623614229902252,0.971397912118956,0.9805578968415881,1.19
7303,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,16.92846166666667,0.09144536405801773,0.9761607328752863,0.9756880779894296,0.9621646762303423,0.9717051212842348,0.9800880979249209,1.21
7304,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,17.178136666666667,0.07287358492612839,0.9794269206745784,0.9790361637726187,0.9670511473325522,0.9776303011408496,0.9804993443694636,1.23
7305,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,17.428125,0.07433013617992401,0.9783208411409535,0.9779358891995898,0.9654791233645813,0.9745986745148563,0.981497421518201,1.25
7306,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,17.676505000000002,0.08244290202856064,0.9771496981053508,0.9766805440394197,0.9635266753462541,0.9740391472412654,0.9794849586908922,1.26
7307,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,17.925058333333332,0.08160930871963501,0.9776832188215698,0.977175589038778,0.9644343657443037,0.9741046741303591,0.9804612568127468,1.28
7308,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,18.17333166666667,0.08085726946592331,0.9778914220278992,0.9774573019320948,0.9647005346448289,0.9749297380405575,0.9801354113570467,1.3
7309,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,18.421588333333336,0.07760532945394516,0.976889444097439,0.9762170710750152,0.9632171101112119,0.9727029772804032,0.9799813812350973,1.32
7310,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,18.67096333333334,0.09799008071422577,0.9737403706017073,0.9733740610156918,0.9585913195662648,0.9678304036998955,0.9796207754987454,1.33
7311,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,18.92109333333334,0.0986081212759018,0.9724651259629399,0.971729638815555,0.9565309771081515,0.9665593499764032,0.9776286502399589,1.35
7312,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,19.16930333333334,0.10241088271141052,0.9752498438475953,0.9747389636856485,0.9607657268723565,0.9705547142627001,0.9794239080522108,1.37
7313,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,19.41798666666667,0.09770995378494263,0.9760306058713304,0.9755888346321443,0.9620327880497992,0.9709801412213747,0.980652670019282,1.39
7314,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,19.667978333333338,0.08513102680444717,0.9749245263377057,0.9744728731866278,0.9603711448439507,0.969536228435966,0.9800199294082076,1.41
7315,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,19.91726666666667,0.07967549562454224,0.9773579013116802,0.9769057254936472,0.9639382556368112,0.9737071921118302,0.9803532639445626,1.42
7316,DNABERT1 k6  Splice  RefSeq200,DNABERT1_k6,RefSeq200,200,20.166176666666672,0.08235827088356018,0.9763429106808245,0.9760174429741423,0.9625039516157055,0.9716596900617999,0.980823358197623,1.44
