,Run,Model,Dataset,Window,Time,Loss,Accuracy,F1,MCC,Precision,Recall,Epoch
5215,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,0.9911716666666667,0.16659384965896606,0.9667458432304038,0.966573119798911,0.947550994465614,0.9607776488446019,0.9731350245252927,1.85
5216,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.0337450000000001,0.13604676723480225,0.9717339667458432,0.9716344817165968,0.9554707084326498,0.9659714748197138,0.9780543769371972,1.93
5217,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.07783,0.1261783093214035,0.9698337292161521,0.9695439119304302,0.9519599751930095,0.9662836082969058,0.9730763443772381,2.01
5218,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.1204866666666669,0.1706058830022812,0.9665083135391924,0.9663970150325486,0.94754948938802,0.9593993726299291,0.9745952574403418,2.09
5219,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.16392,0.23698332905769348,0.9570071258907363,0.9571326569527415,0.9331616179424902,0.9490925097698685,0.9673354698925701,2.17
5220,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.20648,0.18039678037166595,0.9665083135391924,0.9663756232749554,0.9473967381517224,0.9598195170697882,0.9739482711925612,2.25
5221,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.2491566666666667,0.16265299916267395,0.9681710213776722,0.967772468788893,0.9495165640615971,0.9634100443688429,0.9726227016942012,2.33
5222,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.2919216666666666,0.1346992403268814,0.9719714964370546,0.9718522420540792,0.9553262305441036,0.9689573378047064,0.9749766784026962,2.41
5223,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.3345183333333333,0.14335153996944427,0.9719714964370546,0.9716172614574302,0.9553815517586004,0.9681760209019347,0.9753001715265867,2.49
5224,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.3779433333333335,0.15303146839141846,0.9731591448931116,0.972772541918523,0.957135800534235,0.9703822719057094,0.9752776022388733,2.57
5225,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.4206683333333336,0.15766358375549316,0.972209026128266,0.9722952995367723,0.9558301038893807,0.9688998325055033,0.97610439047877,2.65
5226,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.4633200000000002,0.1714077740907669,0.9705463182897862,0.9699881889295602,0.9526678127334803,0.9721828121296848,0.9678869128223647,2.73
5227,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.506995,0.1707557588815689,0.963895486935867,0.9632865564325725,0.9428474305119728,0.9586609829275331,0.9686602870813396,2.81
5228,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.5506916666666666,0.18981611728668213,0.9634204275534441,0.963484326908171,0.9432415645831604,0.9550372656042283,0.9738452047786704,2.89
5229,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.5938383333333335,0.15288691222667694,0.9707838479809976,0.9706434822822064,0.95338146185892,0.9678932591472114,0.973543528632903,2.97
5230,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.63673,0.19059407711029053,0.965083135391924,0.9649671065123467,0.9452045524745736,0.9581926905321079,0.9728431284042008,3.05
5231,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.6794666666666667,0.1637449413537979,0.9688836104513064,0.9685672720500224,0.9505637956254906,0.9650046308880184,0.9726091601215732,3.13
5232,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.7249433333333333,0.1946897953748703,0.9693586698337292,0.9690168679584538,0.9513374833091567,0.9658778346202087,0.972761878968433,3.21
5233,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.7674466666666668,0.2463589757680893,0.9610451306413301,0.9613339911172641,0.9395221069701277,0.9530855232059988,0.9716258914868646,3.29
5234,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.8113333333333335,0.17833884060382843,0.9703087885985748,0.9700492662203538,0.952700243054969,0.9669673073707198,0.9733908097860432,3.37
5235,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.8548483333333334,0.2931559383869171,0.9543942992874109,0.9545401403744629,0.9297185998535963,0.9451186977201106,0.9668998826397038,3.46
5236,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.8991566666666668,0.17861881852149963,0.9698337292161521,0.9697543987802986,0.9521350727430106,0.9653835878424791,0.9745320634347446,3.54
5237,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.9428933333333336,0.15779969096183777,0.9707838479809976,0.970507291108126,0.9533692344103796,0.9685703713925253,0.9727347958231771,3.62
5238,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,1.9856066666666667,0.17859330773353577,0.9667458432304038,0.9666096003794787,0.9477565149608779,0.9601096690280827,0.9741055038969636,3.7
5239,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.0279100000000003,0.19808879494667053,0.9641330166270784,0.9640036158572824,0.9435743763175294,0.9577842340579866,0.9712437182149198,3.78
5240,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.0704733333333336,0.1979239284992218,0.9719714964370546,0.9717212370320563,0.955138740930634,0.9707032757517194,0.9728739730974091,3.86
5241,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.1132866666666668,0.281836599111557,0.9589073634204276,0.9587384811951719,0.9362675608512339,0.9500634079702825,0.9695638108994613,3.94
5242,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.15648,0.18643757700920105,0.9712589073634205,0.9710296249423059,0.9541131708918253,0.9684899262509209,0.9736962474797629,4.02
5243,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.2000183333333334,0.20259293913841248,0.9717339667458432,0.9715227252808951,0.9549806139830687,0.9683100469124416,0.9749811922602389,4.1
5244,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.242475,0.2023855298757553,0.9657957244655582,0.9656985538823966,0.946514126449941,0.9584253244753419,0.9742853058890795,4.18
5245,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.286241666666667,0.2694634795188904,0.9646080760095012,0.964621810792504,0.9448309705953879,0.9568076923076924,0.9739843820529024,4.26
5246,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.329461666666667,0.2324310690164566,0.9667458432304038,0.9666405353392493,0.9475053678558445,0.9612565129716241,0.9728115314014024,4.34
5247,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.3729283333333338,0.22158655524253845,0.9681710213776722,0.9679612449253696,0.949678456223891,0.9628075783102328,0.9737549276278173,4.42
5248,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.4154533333333337,0.20296859741210938,0.9731591448931116,0.9730939296666788,0.9574391466625496,0.9689374400858464,0.977703800668051,4.5
5249,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.458586666666667,0.2214539796113968,0.9686460807600951,0.9684990162418013,0.9506332511234421,0.9626721303452173,0.9752016189702387,4.58
5250,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.501758333333334,0.2254200577735901,0.9681710213776722,0.9681477864790304,0.949758015452329,0.9625938584744125,0.974401913875598,4.66
5251,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.547558333333334,0.27807289361953735,0.961520190023753,0.9616677043091116,0.9402102145692488,0.9532948171604927,0.9719403568956696,4.74
5252,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.590986666666667,0.18297769129276276,0.967458432304038,0.967512529117934,0.9486526953552987,0.9618236586576328,0.9739302157623905,4.82
5253,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.6336450000000005,0.22543977200984955,0.9641330166270784,0.9643071217141203,0.9441636873490212,0.9562740187685778,0.9739934097679877,4.9
5254,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.6765700000000003,0.23227660357952118,0.966270783847981,0.9663081452013609,0.9470129179214024,0.959856244497372,0.9737910384881586,4.98
5255,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.721556666666667,0.24020682275295258,0.9695961995249406,0.9695390598715788,0.9519440356247227,0.9643552029204412,0.9753453101020132,5.06
5256,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.764565,0.21954652667045593,0.972209026128266,0.9719432396965902,0.9557446152876135,0.9686656939297338,0.9754574042309893,5.14
5257,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.808011666666667,0.22821098566055298,0.9705463182897862,0.9703119315435486,0.9529104469884294,0.9690965360108098,0.9717688303090487,5.22
5258,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.851856666666667,0.2542365789413452,0.9698337292161521,0.9698109041941222,0.9523967874366209,0.9643348806768892,0.9759877824922513,5.3
5259,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.894718333333333,0.2505565285682678,0.9698337292161521,0.9698435591459206,0.9523841438681292,0.9648036326178443,0.9756642893683609,5.38
5260,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.9380416666666664,0.23223404586315155,0.9705463182897862,0.9704942494616843,0.9533967414191564,0.9655601831723487,0.9759742409196233,5.46
5261,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,2.9808700000000004,0.23198147118091583,0.9719714964370546,0.9718750645742572,0.9554842794399419,0.9678230517013007,0.9762706508982576,5.54
5262,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.023731666666667,0.2638203501701355,0.9641330166270784,0.9641679452401487,0.9442087802365495,0.956051359688491,0.9739934097679877,5.62
5263,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.06692,0.21852290630340576,0.9712589073634205,0.9710385751932614,0.9543791313553668,0.9670203616433964,0.9754754596611598,5.71
5264,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.1097949999999996,0.2272767722606659,0.9714964370546318,0.9712610325511296,0.9547003948676681,0.9675774091809894,0.9753091992416719,5.79
5265,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.1521366666666664,0.20419663190841675,0.9712589073634205,0.9710501353859478,0.9545209486379326,0.9661916672243414,0.9764459390328307,5.87
5266,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.1953916666666666,0.22821201384067535,0.9705463182897862,0.9702491999482942,0.9532444455917369,0.9662452252146433,0.9746802684240619,5.95
5267,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.2392283333333336,0.2618477940559387,0.9691211401425178,0.969043405870278,0.9512798956519638,0.9636503215450226,0.9751925912551535,6.03
5268,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.282156666666667,0.2685202658176422,0.9657957244655582,0.9656631882936142,0.9462451359952224,0.9591686409308219,0.9731530799554632,6.11
5269,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.3247150000000003,0.25002843141555786,0.971021377672209,0.9707889539255352,0.9537660791108955,0.9680431858656845,0.9737007613373055,6.19
5270,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.3693100000000005,0.278899222612381,0.967458432304038,0.9673421045467127,0.9485925109886804,0.9619087534734442,0.973444976076555,6.27
5271,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.4118033333333337,0.2910872995853424,0.9643705463182898,0.9642667822873378,0.9441286073261604,0.9573281733220874,0.9723714302909934,6.35
5272,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.455108333333334,0.2723214030265808,0.9681710213776722,0.968043727748806,0.9498971890630644,0.962298820766617,0.9747254069994885,6.43
5273,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.4978850000000006,0.272277295589447,0.9681710213776722,0.9680092087048289,0.9497702181459419,0.9625153190439105,0.974240167313653,6.51
5274,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.543241666666667,0.2449491322040558,0.9700712589073635,0.9699414587252096,0.9523139954771088,0.9667017922058312,0.9733953236435858,6.59
5275,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.586896666666667,0.2571772336959839,0.9698337292161521,0.9696403456441266,0.9523056413590273,0.9645376927346344,0.9753407962444705,6.67
5276,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.6303183333333338,0.3028062880039215,0.9646080760095012,0.9645751326893137,0.94447966212324,0.9577793986034518,0.9725286629953959,6.75
5277,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.673003333333334,0.2966555655002594,0.9657957244655582,0.9657218104457655,0.9461622791113864,0.959527838323242,0.972829586831573,6.83
5278,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.7174783333333337,0.30687764286994934,0.9653206650831354,0.9652386468515615,0.9457985298575272,0.957863352186043,0.9739708404802746,6.91
5279,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.7607750000000006,0.23178301751613617,0.9691211401425178,0.96895757485149,0.9513705540864947,0.9630556293218051,0.9756778309409887,6.99
5280,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.8035700000000006,0.23708194494247437,0.9691211401425178,0.9688959146952533,0.9510647976211264,0.9642064427960778,0.9740603653215372,7.07
5281,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.8454650000000004,0.24394084513187408,0.9707838479809976,0.9706074893864973,0.9536195972749172,0.9664433895819448,0.9751609942523546,7.15
5282,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.8885016666666674,0.24078042805194855,0.971021377672209,0.9708552157710192,0.9540305730040978,0.9664780302952077,0.9756417200806476,7.23
5283,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.930691666666667,0.24807238578796387,0.9700712589073635,0.9697939013105565,0.9526587301198054,0.96482858408253,0.9753362823869279,7.31
5284,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,3.973261666666667,0.22653265297412872,0.9750593824228029,0.9747112975270453,0.9602751239270414,0.9716581560792706,0.9779911829316,7.39
5285,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.015803333333334,0.23250211775302887,0.973396674584323,0.9730076014214147,0.9575075996228078,0.9706892189260747,0.9754348349432759,7.47
5286,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.059446666666667,0.290581613779068,0.9676959619952494,0.9675435188455825,0.9491335239255512,0.9615267175112967,0.9744109415906834,7.55
5287,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.101765,0.29456549882888794,0.9672209026128266,0.9672226124814017,0.9484417366541645,0.9609413169751914,0.9744199693057687,7.63
5288,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.144213333333334,0.2413417100906372,0.973396674584323,0.9731985284883135,0.9575915639204157,0.9703635027746675,0.9762435677530017,7.71
5289,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.18808,0.25912848114967346,0.9717339667458432,0.9717118597922365,0.9553575134996726,0.9666860583076682,0.9774073906894166,7.79
5290,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.231446666666667,0.28446853160858154,0.9681710213776722,0.9680223736411319,0.9495707072750643,0.9632875292386794,0.9732696879419819,7.87
5291,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.273961666666667,0.24684330821037292,0.9707838479809976,0.9705608641667509,0.9534434607142703,0.9674883210448325,0.9738670217567934,7.96
5292,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.317678333333333,0.27274662256240845,0.9686460807600951,0.9684210128811882,0.9503448992128918,0.9636316707768918,0.9737458999127321,8.04
5293,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.3633750000000004,0.23921188712120056,0.9738717339667459,0.973581700030941,0.958347440653184,0.9706201135981299,0.9767197797237519,8.12
5294,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.406441666666667,0.2577109932899475,0.9714964370546318,0.9712395947783922,0.954725949291033,0.9671901577168335,0.9756326923655623,8.2
5295,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.449785,0.2666650712490082,0.9712589073634205,0.9711017797878094,0.9544216824638839,0.9666629814275464,0.9759606993469951,8.28
5296,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.492416666666667,0.25304144620895386,0.9726840855106889,0.972429434804536,0.9563635360823681,0.9701749184796317,0.9748013902681231,8.36
5297,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.537598333333333,0.27202633023262024,0.9714964370546318,0.971458127823825,0.9549265672073434,0.9665822652438371,0.9769266648611237,8.44
5298,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.580101666666667,0.3087175488471985,0.9686460807600951,0.9686661247182338,0.9507608473104261,0.9623281826984506,0.9760103517799644,8.52
5299,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.622873333333334,0.28321704268455505,0.9700712589073635,0.9699860029673867,0.9525409284355102,0.9655858367410892,0.9748510427010922,8.6
5300,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.665583333333333,0.28803032636642456,0.9695961995249406,0.9695360623029737,0.9519207597957858,0.9644977583240472,0.975183563540068,8.68
5301,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.709041666666667,0.305429607629776,0.9684085510688836,0.9683951690357007,0.950282221209014,0.9622863542786287,0.9753678793897266,8.76
5302,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.752396666666667,0.29768526554107666,0.9684085510688836,0.9683031218404851,0.9501350340531343,0.9627435501310814,0.9745591465800006,8.84
5303,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.796106666666666,0.2882786989212036,0.9693586698337292,0.9693280256012352,0.9516638930189356,0.9636966025319267,0.9756733170834462,8.92
5304,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.839896666666666,0.2956068515777588,0.9686460807600951,0.9686235889432478,0.9505762839259819,0.962811063461953,0.9752016189702387,9.0
5305,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.882713333333333,0.28385522961616516,0.9695961995249406,0.9695321948363061,0.9518808309139126,0.9645854337737179,0.9750218169781228,9.08
5306,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.925855,0.2715671956539154,0.971021377672209,0.9709279500271116,0.9539918622751073,0.9667433096410964,0.9754799735187024,9.16
5307,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,4.968800000000001,0.27906468510627747,0.9700712589073635,0.9700058268427135,0.9526072948840515,0.9651789104796623,0.9753362823869279,9.24
5308,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,5.011701666666667,0.2838132381439209,0.9700712589073635,0.9700115473971498,0.9526355077442621,0.9650592398063528,0.9754980289488729,9.32
5309,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,5.054333333333334,0.28588372468948364,0.9700712589073635,0.9700115473971498,0.9526355077442621,0.9650592398063528,0.9754980289488729,9.4
5310,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,5.097711666666668,0.28430017828941345,0.9700712589073635,0.9700058268427135,0.9526072948840515,0.9651789104796623,0.9753362823869279,9.48
5311,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,5.141115000000001,0.28483065962791443,0.9700712589073635,0.9700058268427135,0.9526072948840515,0.9651789104796623,0.9753362823869279,9.56
5312,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,5.184965000000001,0.28634101152420044,0.9700712589073635,0.9700058268427135,0.9526072948840515,0.9651789104796623,0.9753362823869279,9.64
5313,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,5.2278166666666674,0.29162830114364624,0.9698337292161521,0.9697850337521988,0.9523288623785353,0.9645173755372145,0.9756642893683608,9.72
5314,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,5.271285000000001,0.29278311133384705,0.9693586698337292,0.9693163721895629,0.9516017943068648,0.9639270824149703,0.9753498239595557,9.8
5315,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,5.314496666666667,0.2929745018482208,0.9693586698337292,0.9693163721895629,0.9516017943068648,0.9639270824149703,0.9753498239595557,9.88
5316,DNABERT1 k6  Splice  Malaria90,DNABERT1_k6,PF_r57_90,90,5.36076,0.3010646402835846,0.9688836104513064,0.968846808221609,0.9508755128067489,0.963335878828954,0.9750353585507506,9.96
5447,DNABERT1 k6  Splice  RefSeq90,DNABERT1_k6,RefSeq90,90,0.39536,0.2938542366027832,0.8958546230061759,0.8932695060712135,0.8379423557157448,0.8850780273588525,0.9040069890888301,0.01
5448,DNABERT1 k6  Splice  RefSeq90,DNABERT1_k6,RefSeq90,90,0.7855066666666666,0.2818518579006195,0.9064217058396647,0.9064979440182013,0.8618832811261649,0.8975343808866839,0.9273927104912971,0.02
5449,DNABERT1 k6  Splice  RefSeq90,DNABERT1_k6,RefSeq90,90,1.1772916666666664,0.1356426626443863,0.9547622221234875,0.9532005088645413,0.9282831446259127,0.9508813716006724,0.9557885983054125,0.03
5450,DNABERT1 k6  Splice  RefSeq90,DNABERT1_k6,RefSeq90,90,1.569308333333333,0.13793465495109558,0.9550732364745783,0.9536052562003828,0.9291339163904916,0.9494706552362814,0.9582644904029675,0.04
