,Run,Model,Dataset,Window,Time,Loss,Accuracy,F1,MCC,Precision,Recall,Epoch
888,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,1.8348333333333335,0.1381370574235916,0.957487922705314,0.9562046553752155,0.9323974954421271,0.9542646553296988,0.9582523475756242,1.34
889,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,1.9499783333333336,0.14850930869579315,0.9556763285024155,0.9543412657645152,0.9297658829510805,0.9516919335888593,0.9574702632122701,1.43
890,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,2.0654150000000002,0.14712271094322205,0.9559178743961353,0.9546189316157507,0.930247180339835,0.9512130236246281,0.9585001282080006,1.51
891,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,2.1808233333333336,0.12336689233779907,0.9618357487922705,0.9606549064191409,0.9390184724259029,0.9623543358069085,0.9590407334244482,1.6
892,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,2.2963716666666665,0.1291501671075821,0.9593599033816426,0.957959549505431,0.9351106109724729,0.9585129203502006,0.9574183732022874,1.68
893,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,2.41214,0.13015542924404144,0.9577294685990339,0.9565099049211939,0.9327964942026251,0.9554904941626896,0.9579017204766848,1.76
894,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,2.528023333333333,0.13069085776805878,0.9595410628019324,0.9582658152784393,0.9356058096964244,0.9579192525083119,0.9589599032589726,1.85
895,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,2.6437049999999997,0.11638376861810684,0.961171497584541,0.9598761050829726,0.9380025547479754,0.9610432520188881,0.9588315396660617,1.93
896,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,2.759375,0.11346360296010971,0.9643719806763285,0.9635110886384718,0.943056187859648,0.9655728917577625,0.9615319206803239,2.02
897,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,2.875008333333333,0.14112161099910736,0.9567028985507247,0.9555112151551307,0.9314346109933529,0.9529791297472651,0.9586326149951082,2.1
898,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,2.9909316666666665,0.12791737914085388,0.9615942028985507,0.9604656633601482,0.9387633789742598,0.9608843669794694,0.9602590984114655,2.18
899,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,3.107051666666666,0.12852981686592102,0.961292270531401,0.9598331670139775,0.9382519990131462,0.9602100065916765,0.9595831279515847,2.27
900,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,3.2228816666666664,0.1462956964969635,0.9589371980676329,0.9576790969142462,0.934538835799501,0.9577812036425591,0.9577657328643161,2.35
901,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,3.3387766666666665,0.11945521086454391,0.9626811594202899,0.9615470245323202,0.9403363618838261,0.9647752041090984,0.9585037846254957,2.44
902,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,3.454751666666666,0.12305575609207153,0.96237922705314,0.961143585268735,0.9399123967757045,0.9624152637141118,0.959957716254534,2.52
903,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,3.570888333333333,0.12709037959575653,0.9625603864734299,0.9614532592457335,0.9401538816639681,0.9636696797053647,0.9593299015910239,2.6
904,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,3.6867749999999995,0.1268455535173416,0.9630434782608696,0.9618552810645523,0.9409403690648329,0.9637487233753584,0.9600485821190916,2.69
905,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,3.8024716666666665,0.12490682303905487,0.9629830917874396,0.9618627063052133,0.94083697317887,0.9659686564210798,0.9580753614096408,2.77
906,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,3.9183033333333332,0.1429394781589508,0.9582729468599034,0.9574221399743964,0.9338484536923344,0.9542084180038772,0.9608697201331372,2.86
907,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,4.0342883333333335,0.1313934177160263,0.9628019323671497,0.9618183850913719,0.9405890090963509,0.9626601391298836,0.960990848687175,2.94
908,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,4.150485,0.14239203929901123,0.9606884057971015,0.9595255538736004,0.9373602269191929,0.9585525508491638,0.960518859645847,3.02
909,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,4.266218333333333,0.13880427181720734,0.9625,0.9614554480309411,0.9402637767551536,0.9603386073274324,0.9626025508413184,3.11
910,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,4.382625,0.1468723565340042,0.9636473429951691,0.9626293312906359,0.941903479245058,0.9652129302512445,0.9602172441005649,3.19
911,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,4.49886,0.14671561121940613,0.9603864734299516,0.9594247321725137,0.9370269201788824,0.9572936618992345,0.9616572502246751,3.28
912,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,4.61478,0.14733026921749115,0.960024154589372,0.9589679022151946,0.9364473347587227,0.9569614030143331,0.9610985185129864,3.36
913,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,4.730885,0.14125144481658936,0.9614734299516908,0.9603656433872111,0.938441129435753,0.9617329006198437,0.9590341985506271,3.44
914,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,4.847011666666666,0.14127597212791443,0.9616545893719807,0.9606189537636292,0.9389681341231021,0.9591111935298678,0.96219287648964,3.53
915,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,4.963198333333334,0.1467483937740326,0.9609903381642512,0.9597717598728774,0.937802906724534,0.9595901436928816,0.960050993798716,3.61
916,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,5.079275,0.13851360976696014,0.96237922705314,0.9611921235848636,0.9399075527628948,0.9621720549129767,0.9602338146734679,3.7
917,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,5.195255,0.14749981462955475,0.9610507246376812,0.9599479612388785,0.9381230110734916,0.9575680263594913,0.9624580834522058,3.78
918,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,5.311188333333334,0.15232791006565094,0.9583937198067632,0.9573002096793566,0.9339963258047155,0.9544270647095109,0.9603985868490955,3.86
919,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,5.427833333333334,0.13923558592796326,0.9617753623188405,0.9607639616444111,0.939085810505254,0.9600669023965445,0.9615245300492169,3.95
920,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,5.543911666666667,0.1509162336587906,0.9629830917874396,0.9618255306841719,0.9410140005496851,0.9614561136013776,0.9623351655874789,4.03
921,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,5.660095,0.15683557093143463,0.9632850241545894,0.9621015208198905,0.941394458959789,0.9626701909838156,0.9615912013214137,4.12
922,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,5.776443333333334,0.17191684246063232,0.9598429951690821,0.9589099842791272,0.9362693234982173,0.9562182847421944,0.961805218439049,4.2
923,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,5.89245,0.1636517196893692,0.9594806763285024,0.9583646893016383,0.935493893535968,0.9570698741660512,0.9597476667388615,4.28
924,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,6.009333333333333,0.16546066105365753,0.9625,0.9613033877450393,0.9401697859526363,0.961288939862771,0.9613403866404774,4.37
925,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,6.125353333333334,0.16531585156917572,0.9627415458937199,0.9616212179485212,0.9405182409717451,0.962019480053142,0.9612264153291958,4.45
926,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,6.241586666666667,0.1713961958885193,0.9616545893719807,0.9606308856447138,0.9388070787713594,0.9608337380134727,0.9604574007134837,4.54
927,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,6.357780000000001,0.17252786457538605,0.9609903381642512,0.9600206272475725,0.9378864826631378,0.9587029395362138,0.9613920432621095,4.62
928,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,6.4736650000000004,0.1705312728881836,0.9647946859903381,0.9638760459481953,0.9438090324006942,0.9640873865072915,0.9636694467887007,4.7
929,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,6.5896083333333335,0.17211192846298218,0.9627415458937199,0.9615877152155109,0.940586891245297,0.9610869109631898,0.962094153217274,4.79
930,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,6.70553,0.17177532613277435,0.9591787439613526,0.9580414699749481,0.9352423564512719,0.9550791926386754,0.9612015983678996,4.87
931,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,6.821093333333335,0.16443482041358948,0.9626207729468599,0.9612341262102313,0.9403325964345001,0.9620555327886701,0.9605142696749492,4.96
932,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,6.937383333333334,0.1837572157382965,0.9599033816425121,0.9588807663748858,0.9362448206659556,0.9568348433517793,0.9610174549591601,5.04
933,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,7.053116666666668,0.1939268410205841,0.9607487922705314,0.9597032546266924,0.9373273087838092,0.9602800450845423,0.9591394566968142,5.12
934,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,7.168858333333334,0.205287367105484,0.96243961352657,0.9612977514600614,0.9400468876842388,0.9620192828241848,0.9606687727631438,5.21
935,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,7.284811666666668,0.18011675775051117,0.9640096618357488,0.9628035626805275,0.9424972533816225,0.9641142334785032,0.961525385806503,5.29
936,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,7.400545000000002,0.1930185854434967,0.9625603864734299,0.9614279773438592,0.9404195201862119,0.9597993966635697,0.9631163941935467,5.38
937,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,7.516218333333335,0.18875396251678467,0.9609903381642512,0.9598432965847149,0.937799540155405,0.9592880482871734,0.9604059774802024,5.46
938,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,7.631728333333336,0.20040737092494965,0.9602053140096618,0.9591363056202246,0.9367080622210153,0.9572108578977444,0.9611412285811731,5.54
939,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,7.747183333333336,0.19956867396831512,0.9628019323671497,0.9615819173167766,0.9405498970845085,0.9636548973709275,0.9596103565925053,5.63
940,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,7.863020000000002,0.19964717328548431,0.9578502415458937,0.9566422686062174,0.9331841118232385,0.9534139588277907,0.9601126861194301,5.71
941,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,7.978418333333336,0.20932364463806152,0.9617753623188405,0.9606535059029405,0.9389130242972952,0.9623218680949939,0.9590396442788114,5.8
942,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,8.094096666666669,0.19753654301166534,0.9598429951690821,0.9588021570683815,0.936097363617432,0.957170572220866,0.9605036116069318,5.88
943,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,8.209448333333336,0.19191159307956696,0.9621980676328502,0.9609499895165382,0.9396641599548945,0.9611604083513355,0.960743301443149,5.96
944,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,8.324885000000002,0.20144116878509521,0.9625,0.9614347390542379,0.9402641589779606,0.960393921129552,0.9625236655787658,6.05
945,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,8.440783333333336,0.20112890005111694,0.9629830917874396,0.9619635422011932,0.9408818739794506,0.9627495887088505,0.9611913292804669,6.13
946,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,8.556086666666667,0.2163696140050888,0.9614734299516908,0.9603706668915097,0.9386581940673426,0.9589893262266566,0.9617951827399668,6.22
947,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,8.672050000000002,0.22605109214782715,0.9629227053140097,0.961779657095783,0.940747576823185,0.9634951874452744,0.9601252890903704,6.3
948,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,8.787675000000002,0.22214359045028687,0.9630434782608696,0.9618738440545261,0.9409524866619632,0.9632712462867129,0.9605218936944069,6.38
949,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,8.903140000000002,0.21813271939754486,0.9631038647342995,0.9619431862346661,0.9410274742173003,0.964089418740984,0.9598919007396232,6.47
950,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,9.018621666666668,0.2345660924911499,0.9602657004830918,0.9591500190546535,0.9367891025762541,0.9578689531654218,0.9606295635202183,6.55
951,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,9.134256666666667,0.22579818964004517,0.9631642512077294,0.9620555495525848,0.9411438769556889,0.9634259242147425,0.9607212851420619,6.64
952,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,9.249733333333333,0.2307313084602356,0.9644323671497584,0.9633493173929154,0.9431770124193805,0.9646100959895403,0.9621246492951049,6.72
953,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,9.365328333333334,0.2305126041173935,0.9638285024154589,0.9625577705905822,0.9421881853620998,0.9649023305865395,0.9603388394313042,6.8
954,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,9.480580000000002,0.23930183053016663,0.9620169082125604,0.9608489904811269,0.9395225177761349,0.9595093729431584,0.9622388539947373,6.89
955,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,9.595993333333334,0.23681403696537018,0.9616545893719807,0.9605119537677114,0.9388678845789087,0.959867901270274,0.9611673680764566,6.97
956,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,9.711758333333336,0.2399044930934906,0.9617149758454107,0.9606151807397905,0.9389721461742742,0.9598758533882075,0.9613656703784751,7.06
957,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,9.827061666666669,0.24524228274822235,0.9627415458937199,0.9615539118026816,0.9404861447460743,0.9625331824937536,0.9605953332287753,7.14
958,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,9.942820000000003,0.24948710203170776,0.9610507246376812,0.9598582511161294,0.9378893265030741,0.9595503157176765,0.960209853469458,7.22
959,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,10.058123333333334,0.254314661026001,0.9625,0.9614802348147972,0.9401359215869096,0.9618669535010627,0.9611037308528196,7.31
960,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,10.173431666666668,0.2686232924461365,0.9597826086956521,0.9586450870073963,0.9359311718692072,0.9576217550728727,0.9597136698357693,7.39
961,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,10.289390000000001,0.25968363881111145,0.9618961352657005,0.9606881734053551,0.939182809794892,0.9608761387755989,0.9605011999273073,7.48
962,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,10.40473,0.26466965675354004,0.9599033816425121,0.9587561249600048,0.9362159758875034,0.9570279021227316,0.9605835860151212,7.56
963,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,10.520710000000001,0.271957665681839,0.9622584541062802,0.9611720911919993,0.939775792193059,0.9613649114529047,0.9610204890077197,7.64
964,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,10.636275000000001,0.26444536447525024,0.9618357487922705,0.9606545028780805,0.9391260736496532,0.9603379688255127,0.9609734223569859,7.73
965,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,10.751623333333333,0.2744823694229126,0.9626207729468599,0.9615019781074762,0.9402833690869179,0.9626738770987754,0.960356499149844,7.81
966,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,10.867148333333335,0.26732566952705383,0.9627415458937199,0.9615771718788096,0.9405153993585594,0.9620576850801843,0.9611080874353669,7.9
967,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,10.982633333333332,0.26848194003105164,0.9618357487922705,0.9605885568354574,0.9390603034698128,0.9612022946663007,0.9599873565750788,7.98
968,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,11.098296666666666,0.2735767066478729,0.9618357487922705,0.9607462796697241,0.9390850269741047,0.9609539665546288,0.9605395534129468,8.06
969,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,11.214134999999999,0.28344324231147766,0.9592995169082126,0.9584175621408217,0.9352912729795956,0.9563183993363822,0.9606121371900292,8.15
970,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,11.329569999999999,0.28482457995414734,0.9621980676328502,0.9609680539870906,0.9396394047173561,0.9617019350617882,0.9602699898678337,8.23
971,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,11.445026666666667,0.2945847809314728,0.9614130434782608,0.960277443042043,0.9383798134356638,0.9611299957398733,0.9594669783490294,8.32
972,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,11.560418333333333,0.29882776737213135,0.9615942028985507,0.9603768671986569,0.9386864831077313,0.9607741889084321,0.9599829999925316,8.4
973,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,11.675723333333334,0.2997644543647766,0.9623188405797102,0.9611703425295598,0.9398117985548938,0.9622230570294015,0.9601538402652784,8.48
974,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,11.791435,0.3026711046695709,0.96237922705314,0.961238753804507,0.9399179596443131,0.9622139308606696,0.9603126999360204,8.57
975,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,11.906646666666665,0.29661887884140015,0.9620772946859903,0.9608642319858354,0.9394023511076313,0.9623296601519883,0.9594395163197582,8.65
976,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,12.02215,0.2903892695903778,0.9616545893719807,0.9604151418944107,0.938805934499574,0.960639770110573,0.9602207449258261,8.74
977,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,12.138156666666667,0.3008420467376709,0.9614734299516908,0.9603276538790405,0.9386182346969189,0.9593258961572803,0.9613613137959277,8.82
978,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,12.253431666666668,0.2911207675933838,0.9623188405797102,0.9611292127269734,0.9398348977935895,0.9617289657450981,0.9605482665780413,8.9
979,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,12.369011666666667,0.2971324622631073,0.9618961352657005,0.9607110324356786,0.939137757933625,0.9616988342211229,0.959751789933058,8.99
980,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,12.484365,0.3005625009536743,0.96243961352657,0.9611986384035832,0.9399948936515164,0.9625347742265852,0.9599193627688946,9.07
981,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,12.600071666666668,0.3015637993812561,0.961231884057971,0.9600355015556493,0.9381676260799583,0.9596635290161798,0.9604103340627498,9.16
982,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,12.715653333333334,0.3026415705680847,0.9623188405797102,0.9611383313989954,0.9398175646921376,0.9619801131584033,0.9603116107903836,9.24
983,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,12.83093,0.3019156754016876,0.961292270531401,0.9601309694758254,0.9382561055515078,0.9598528533093971,0.9604114232083866,9.32
984,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,12.946590000000002,0.3011208474636078,0.9622584541062802,0.9611236231962642,0.9397323647570666,0.9619382089422882,0.960349964276023,9.41
985,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,13.061875000000002,0.30173206329345703,0.9618961352657005,0.9606721837804154,0.9391606431167324,0.9612063080374676,0.9601462162458207,9.49
986,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,13.177268333333334,0.3046787679195404,0.9606280193236715,0.9594148902293895,0.9372445225278752,0.9586450593522012,0.9602022294500001,9.58
987,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,13.29313166666667,0.3052704930305481,0.9620169082125604,0.9608351398320486,0.9393628808883213,0.9612589620357822,0.9604244929560285,9.66
988,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,13.408586666666668,0.3034135699272156,0.9617753623188405,0.9605807366338137,0.9390106699901917,0.960507896256884,0.9606567921611388,9.74
989,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,13.523900000000001,0.304246723651886,0.9618961352657005,0.9607158696454645,0.9391966970668985,0.9607383408007665,0.9606984130836888,9.83
990,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,13.639428333333335,0.3031076490879059,0.9618357487922705,0.9606250623582714,0.9390825570119452,0.9608703003682035,0.9603817828878416,9.91
991,DNABERT1 k6  Splice  GENCODE400,DNABERT1_k6,GENCODE400,400,13.754826666666668,0.30356916785240173,0.9621980676328502,0.9609749751399167,0.939645724095795,0.9614482286804606,0.9605066456554914,10.0
5440,DNABERT1 k6  Splice  Malaria400,DNABERT1_k6,PF_r57_400,400,0.010026666666666666,0.32803118228912354,0.9016393442622951,0.9023824583596879,0.8504200213369194,0.8864824717765895,0.9280711206896551,1.43
5441,DNABERT1 k6  Splice  Malaria400,DNABERT1_k6,PF_r57_400,400,0.020091666666666667,0.27633726596832275,0.930327868852459,0.9288700135730888,0.8876783062372487,0.9269173789173789,0.9337284482758621,2.86
5442,DNABERT1 k6  Splice  Malaria400,DNABERT1_k6,PF_r57_400,400,0.030238333333333332,0.29162558913230896,0.9508196721311475,0.9506020799124247,0.9206518341156752,0.945865776789025,0.9561781609195402,4.29
5443,DNABERT1 k6  Splice  Malaria400,DNABERT1_k6,PF_r57_400,400,0.04035999999999999,0.22212469577789307,0.9590163934426229,0.9590242753879118,0.9346133412779026,0.9518487645745216,0.9676724137931035,5.71
5444,DNABERT1 k6  Splice  Malaria400,DNABERT1_k6,PF_r57_400,400,0.050491666666666664,0.21347971260547638,0.9631147540983607,0.963244880882645,0.9416764294580178,0.9551371282159034,0.9734195402298851,7.14
5445,DNABERT1 k6  Splice  Malaria400,DNABERT1_k6,PF_r57_400,400,0.06064666666666666,0.25160810351371765,0.9590163934426229,0.9590514987735542,0.9354291219265208,0.9496527777777778,0.9708153735632185,8.57
5446,DNABERT1 k6  Splice  Malaria400,DNABERT1_k6,PF_r57_400,400,0.07081166666666666,0.2334548830986023,0.9631147540983607,0.963244880882645,0.9416764294580178,0.9551371282159034,0.9734195402298851,10.0
7797,DNABERT1 k6  Splice  RefSeq400,DNABERT1_k6,RefSeq400,400,0.08852,0.7186671495437622,0.6783779600681009,0.647646093600546,0.4708176976907715,0.6742728490835335,0.6380213444240008,0.11
7798,DNABERT1 k6  Splice  RefSeq400,DNABERT1_k6,RefSeq400,400,0.17666333333333334,0.4985225796699524,0.8065314966723417,0.8063185956952373,0.6939184333940183,0.8109734519075197,0.8092479620259634,0.22
7799,DNABERT1 k6  Splice  RefSeq400,DNABERT1_k6,RefSeq400,400,0.26541,0.3016776144504547,0.893592323169788,0.8938199048413488,0.8362414121231062,0.8820760347768455,0.9111018156495962,0.33
