,Run,Model,Dataset,Window,Time,Loss,Accuracy,F1,MCC,Precision,Recall,Epoch
10,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,3.9503283333333337,0.11959153413772583,0.963102610201092,0.9619632324325712,0.9409240259447984,0.9643195968098349,0.9597059810969796,0.13
11,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,4.308185,0.1232372522354126,0.9628529098415235,0.9615417333765254,0.9406605497508417,0.9612476179555806,0.9618555514409598,0.14
12,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,4.664316666666667,0.12581110000610352,0.963610334265548,0.9624502939626954,0.9418622625624548,0.9622669978978523,0.962653543589176,0.15
13,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,5.021553333333333,0.1461711823940277,0.9574677054201625,0.9563131585006618,0.9328157703868863,0.9515529827003274,0.9616173039324184,0.16
14,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,5.376760000000001,0.1165645495057106,0.962936143294713,0.9617762471813611,0.9407275137375853,0.9633893450988552,0.9603595234446828,0.17
15,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,5.731698333333333,0.13480058312416077,0.9597150086562791,0.9584145821327058,0.9358733569706473,0.9580410593977726,0.9593615787916709,0.18
16,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,6.090271666666667,0.1272459477186203,0.961762551604741,0.9605774196048954,0.9392630871282274,0.9575838176299509,0.9637842593302005,0.19
17,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,6.445905000000001,0.11997052282094955,0.9649087761353043,0.9636398596135572,0.9438156708501442,0.9663792032477909,0.9610345211036196,0.21
18,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,6.799665000000001,0.1311860829591751,0.9625615927553602,0.961602347858836,0.9402944738612844,0.9609259791244581,0.9624696459886947,0.22
19,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,7.155916666666667,0.13921396434307098,0.95653549074444,0.9556971840495292,0.9315622265329327,0.950256765543522,0.9619349924021862,0.23
20,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,7.508423333333334,0.12145029008388519,0.9642179384738314,0.9632541380579966,0.9430359129990692,0.9612788254885851,0.9653707507931237,0.24
21,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,7.863245000000001,0.12058896571397781,0.9657494340125183,0.9646603901522307,0.9451981760855792,0.9663891707938091,0.9630436586985391,0.25
22,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,8.21807,0.12216123193502426,0.9618124916766547,0.960675176985985,0.93928996253404,0.9586463157385986,0.9630363074057048,0.26
23,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,8.57433,0.11722403764724731,0.9649753628978559,0.9639496812844587,0.9440451681526927,0.9641312687304252,0.9638632436067694,0.27
24,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,8.929321666666665,0.11348406970500946,0.9656994939406046,0.9646565514420989,0.9451316289665647,0.9657981309268194,0.9635770176062133,0.29
25,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,9.284701666666667,0.12313669174909592,0.9642262618191504,0.9632678707135737,0.9428295688227364,0.9634478548026899,0.9631313421527565,0.3
26,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,9.642628333333333,0.11905763298273087,0.9639932081502197,0.9628329174480927,0.9426690419026665,0.9612120285463153,0.9646592671337443,0.31
27,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,9.999824999999998,0.11259635537862778,0.9651667998401918,0.9641479601712163,0.9443411424233471,0.9650218517951449,0.9634684995771897,0.32
28,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,10.354453333333332,0.12351781129837036,0.9651168597682781,0.9641333354586014,0.9444290211012747,0.962678493832528,0.9657516169297171,0.33
29,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,10.710131666666664,0.13948191702365875,0.9598648288720203,0.9590189357609537,0.9366207567864633,0.9544467051028832,0.9641882878032031,0.34
30,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,11.063774999999998,0.12174051254987717,0.964459315488081,0.9635959513403388,0.9434630120751891,0.9611567962695182,0.9661703967605363,0.35
31,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,11.417671666666665,0.1316315233707428,0.9624700359568518,0.9611230466920954,0.9403785715021725,0.959044725149116,0.9636189616533865,0.37
32,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,11.772979999999997,0.12281780689954758,0.9642678785457451,0.9633259155368584,0.9432539180878146,0.9602742086582015,0.9665871503303028,0.38
33,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,12.127256666666664,0.12480701506137848,0.9670645225729125,0.9660738721075158,0.9473358335101782,0.9673015912809596,0.9649793011004415,0.39
34,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,12.483884999999997,0.11726247519254684,0.9671644027167399,0.9660248885023245,0.9474779147936021,0.9672101443659559,0.9649140173635941,0.4
35,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,12.83989333333333,0.13994000852108002,0.9607887202024238,0.9595944702934803,0.9377613217066456,0.9581920175314848,0.9617356118616701,0.41
36,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,13.195141666666665,0.1210687980055809,0.9631775203089625,0.9623666605425232,0.9416884108452868,0.9586212754106328,0.9665184924475886,0.42
37,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,13.54879333333333,0.1226566880941391,0.9646590757757357,0.9636798661504228,0.943605087566968,0.9637696830363707,0.963844377653205,0.43
38,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,13.90428333333333,0.10848968476057053,0.9670811692635504,0.9661672107809732,0.947601043613415,0.9639834870773875,0.9684514302121996,0.45
39,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,14.259723333333332,0.10637795925140381,0.9669313490478093,0.9659422832614634,0.9471920112310769,0.9662367338051839,0.9658201728343038,0.46
40,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,14.614258333333332,0.10805714875459671,0.9677553602343854,0.966807930699185,0.9483804776317983,0.9698359091104037,0.9639390000539154,0.47
41,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,14.96836833333333,0.11786620318889618,0.9659242242642163,0.9650914986833352,0.9457268278538435,0.9633011995258559,0.9669956747085732,0.48
42,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,15.32230333333333,0.10825631022453308,0.9684378745505393,0.9674271672668165,0.949588655736953,0.9670302159236317,0.9678397787056902,0.49
43,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,15.67616833333333,0.10225673764944077,0.968337994406712,0.9674221285207377,0.9493757254347281,0.9677891205696528,0.9670576951453446,0.5
44,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,16.029244999999996,0.1099725216627121,0.9683629644426688,0.9674126641353631,0.9494982923357778,0.9665997758566599,0.968240894151315,0.51
45,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,16.383219999999998,0.10976552963256836,0.9666650019976029,0.9657087162885271,0.9467652842669494,0.9657216483480756,0.9658126840926892,0.53
46,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,16.736974999999997,0.10146079957485199,0.9690954188307365,0.9682034565587593,0.9505323990525064,0.9702967306479614,0.9661884646244082,0.54
47,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,17.091726666666663,0.12605097889900208,0.9629694366759888,0.9622040927545735,0.9411962203944647,0.9596466797992695,0.9651083300345626,0.55
48,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,17.447569999999995,0.10104833543300629,0.9686209881475563,0.9677090091753834,0.9497909023277225,0.9691820357078355,0.9662949741277057,0.56
49,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,17.803896666666663,0.12293832749128342,0.9676970968171528,0.9667165880849374,0.9484734015923815,0.9657154170350705,0.9677957374561582,0.57
50,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,18.159586666666662,0.10431622713804245,0.9692868557730723,0.9684099446045235,0.9508689704154625,0.969449156522566,0.967405919413514,0.58
51,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,18.516144999999995,0.1149575263261795,0.9676887734718338,0.9669002020308599,0.9484226892910204,0.9662310253586736,0.9676140966759742,0.6
52,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,18.87342666666666,0.10792350023984909,0.9666650019976029,0.9653804801776955,0.9468933171078626,0.9640598220896055,0.9668801467917504,0.61
53,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,19.231773333333326,0.10228836536407471,0.9677054201624717,0.9668006396948221,0.9484275374207721,0.9663809537336795,0.9672565657952236,0.62
54,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,19.589003333333327,0.12298480421304703,0.966814822213344,0.9655762560037741,0.9469355253904417,0.9680261236978863,0.9634257663079874,0.63
55,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,19.944953333333327,0.10681521147489548,0.9671394326807831,0.9662181823489341,0.947470810862776,0.9675690486607301,0.9650623955389269,0.64
56,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,20.301238333333327,0.10351856797933578,0.9690954188307365,0.9681541108084389,0.9506240860817129,0.967917368860023,0.9683949210281382,0.65
57,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,20.65668166666666,0.10827188193798065,0.9668314689039819,0.9659728109280247,0.9470451869756724,0.9654249400903473,0.966567752316943,0.66
58,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,21.013256666666663,0.11012093722820282,0.967830270342256,0.9670076895170568,0.9486628951789758,0.9660935086574322,0.9679562998007968,0.68
59,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,21.36886166666666,0.1059926301240921,0.9665318284724996,0.9654758683635745,0.9465647251105319,0.9657289309838079,0.9654210215760889,0.69
60,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,21.724393333333328,0.11143641918897629,0.9659575176454921,0.9652076487069952,0.9459317952310003,0.9623127485557051,0.9683219977994005,0.7
61,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,22.081619999999994,0.10358027368783951,0.9697196697296577,0.9689130991106406,0.9516237142848234,0.9686711173071313,0.9691644080728369,0.71
62,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,22.437574999999992,0.10466316342353821,0.9681382341190571,0.9672638880565866,0.9491057396383881,0.967534442929146,0.9671167316134323,0.72
63,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,22.793039999999994,0.10037361085414886,0.9691370355573312,0.9682045271298522,0.9506609777249229,0.9684334836495969,0.9679770501328022,0.73
64,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,23.151534999999992,0.10246217250823975,0.968005060593954,0.9672356398469036,0.9490593300272073,0.9651700761140029,0.9693937258444855,0.74
65,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,23.507298333333328,0.11336717754602432,0.9675639232920495,0.966698164512334,0.9483856604041776,0.9644337015490579,0.9690823023788039,0.76
66,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,23.86456166666666,0.11285515129566193,0.9677137435077906,0.966700331003477,0.9484839559289469,0.9666157115422549,0.9669980157716712,0.77
67,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,24.221863333333328,0.10471052676439285,0.9686126648022373,0.9677033768083754,0.9499041617503049,0.9670127246684944,0.9684518469923725,0.78
68,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,24.577438333333326,0.10691674053668976,0.9677054201624717,0.9668008272942766,0.9483203271392218,0.9707327782598946,0.9631572889354264,0.79
69,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,24.93407333333333,0.0990695208311081,0.9689539219603143,0.9680705549822641,0.9504374972306064,0.9675758241250717,0.9686304683332199,0.8
70,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,25.289736666666663,0.10497500747442245,0.9692202690105207,0.9683883941741414,0.9507658877665569,0.9695365772411417,0.9673008775084845,0.81
71,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,25.644369999999995,0.1178894191980362,0.9669063790118524,0.9661231080412676,0.9474137917414371,0.96333098502549,0.9690939057161666,0.82
72,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,25.99982833333333,0.10348940640687943,0.9698112265281662,0.9689463170400622,0.9517366228650211,0.9692526574066678,0.9686478666885167,0.84
73,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,26.35564833333333,0.12652617692947388,0.9636602743374617,0.9629528841625761,0.94235011835194,0.960556347339601,0.9658618065132631,0.85
74,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,26.712633333333333,0.10537876188755035,0.969336795844986,0.9684934312789527,0.9509278618264831,0.971961063086806,0.9652493569170609,0.86
75,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,27.070806666666666,0.09881941974163055,0.97001931016114,0.9691898105887038,0.9520843703417355,0.9693627728753609,0.9690455902529482,0.87
76,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,27.427853333333335,0.10296650975942612,0.9690954188307365,0.9683262844581778,0.9506695484969969,0.9674933448311654,0.9691762597047706,0.88
77,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,27.786524999999997,0.10129255056381226,0.9691287122120122,0.9682535284729396,0.9506684380986263,0.9686848853219815,0.9679164618236457,0.89
78,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,28.143213333333332,0.09937477111816406,0.9703189505926222,0.9693775888105841,0.952498009632472,0.9711040708914642,0.9677052429526906,0.9
79,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,28.500891666666668,0.10595917701721191,0.9679384738314023,0.9671392123613148,0.9490204683372875,0.9647436781628432,0.9697178699730991,0.92
80,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,28.858426666666666,0.09791234880685806,0.9703855373551737,0.9695183192390937,0.9526400590286349,0.9701588368374422,0.9688942547119216,0.93
81,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,29.21450666666667,0.11230340600013733,0.967996737248635,0.9671663769081732,0.9489226573708032,0.9668726972911271,0.9675998862456159,0.94
82,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,29.572863333333334,0.10093044489622116,0.969178652283926,0.9682787543390933,0.9506660052762742,0.9715602359623484,0.9651821488972883,0.95
83,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,29.929053333333336,0.10690684616565704,0.9696197895858303,0.9687654337716237,0.9513855496717551,0.9712923802250248,0.9664014658956765,0.96
84,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,30.28475666666667,0.09774328023195267,0.9701608070315622,0.969271573619268,0.9522630502172434,0.9703045319045822,0.9682598044431958,0.97
85,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,30.64050666666667,0.10205569118261337,0.9697779331468904,0.9689419312985684,0.9517717089747999,0.9680889306910155,0.9698416359490811,0.98
86,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,30.996693333333337,0.1122361570596695,0.9676887734718338,0.966491770201297,0.948359615215168,0.9687381457123072,0.9645932872853317,1.0
87,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,31.353775000000002,0.11248181015253067,0.9670561992275936,0.9659365564063754,0.9475070256272885,0.9651991454949802,0.9669490928735202,1.01
88,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,31.71086166666667,0.10527476668357849,0.9695698495139167,0.9687054052528703,0.9514260456147231,0.9679516687552745,0.969487931465023,1.02
89,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,32.067953333333335,0.10834658890962601,0.9690621254494607,0.9682315380647819,0.9505193880601334,0.9689170351534431,0.9675583102064675,1.03
90,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,32.424475,0.10421016812324524,0.9694117059528565,0.9685578184769459,0.9510551943211761,0.9722001480283496,0.965172882189192,1.04
91,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,32.780705000000005,0.10184822231531143,0.9699610467439073,0.9691191451098473,0.9519288514240041,0.9706439357928907,0.9676365451654919,1.05
92,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,33.13659500000001,0.10736934840679169,0.9682630842988413,0.9674372629436395,0.9493635693768206,0.9664714713394229,0.9684547422844236,1.06
93,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,33.49241,0.1067550778388977,0.9684628445864962,0.9675534666461361,0.9495378956983449,0.970676552166804,0.9646705911397145,1.08
94,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,33.848425,0.10783439129590988,0.9703272739379412,0.9694741561028115,0.9525044835511363,0.9722287363394565,0.9668524353440938,1.09
95,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,34.20753833333333,0.10170487314462662,0.9700359568517779,0.969148676736626,0.9521272374492368,0.9692548076171262,0.9691062406357475,1.1
96,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,34.564391666666666,0.1150357574224472,0.9673891330403516,0.9662252299026597,0.9480102708351095,0.9656189861114935,0.9670616235201642,1.11
97,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,34.920516666666664,0.10653381049633026,0.9699693700892262,0.9691074161901039,0.9519383586525803,0.9722633188104352,0.9661399585064302,1.12
98,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,35.27914333333333,0.10489993542432785,0.9703605673192169,0.969469854922352,0.9525825919367878,0.9705074124046945,0.9684538776872565,1.13
99,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,35.635215,0.11124394834041595,0.9699943401251832,0.9690773295887265,0.9520066305753806,0.9699136204999371,0.9682640653553877,1.14
100,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,35.99319166666667,0.09693353623151779,0.9703688906645359,0.9695701010326337,0.952577238638423,0.9720657763471903,0.9672048983552969,1.16
101,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,36.34988666666666,0.09737563133239746,0.9706768544413371,0.9699119548713377,0.9531317436923961,0.9701003501560038,0.9697437945866109,1.17
102,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,36.706898333333335,0.10268890857696533,0.9687042216007458,0.9678928436309889,0.9502099080485877,0.9655360514669918,0.9703673597986969,1.18
103,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,37.062689999999996,0.09932225197553635,0.9703272739379412,0.9694955878907073,0.9525342767820406,0.9713667665625216,0.9677658312618472,1.19
104,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,37.41958666666666,0.10277815908193588,0.9704937408443202,0.9697418460094486,0.9527999644366943,0.9708903185845204,0.9686419519571287,1.2
105,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,37.77644166666666,0.11164520680904388,0.9702357171394327,0.9694823110336744,0.9523626657130224,0.9717626314684112,0.9673084504929003,1.21
106,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,38.13235833333333,0.10935071110725403,0.9689705686509522,0.9681522245211563,0.9504620604045844,0.9678722996225613,0.9685315495496646,1.22
107,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,38.487746666666666,0.10170856863260269,0.9707434412038887,0.9698732818328715,0.9531855741562815,0.9714113524418274,0.9683907044542627,1.24
108,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,38.84339333333333,0.11389574408531189,0.9694200292981755,0.9685533226727167,0.9511716057068988,0.9685608305308144,0.9686724611525408,1.25
109,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,39.20016666666666,0.11216341704130173,0.9691120655213743,0.968003653177199,0.9506195742041909,0.9697885553572781,0.9664472008688891,1.26
110,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,39.55655833333333,0.10289917141199112,0.9698778132907178,0.9690311271937876,0.9517858944155324,0.9711381423515798,0.967003150148693,1.27
111,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,39.913844999999995,0.10221006721258163,0.9707351178585697,0.9700174236493874,0.9532348476770585,0.9699120214768387,0.9701238936703329,1.28
112,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,40.27046666666666,0.11122526973485947,0.9709265548009056,0.9701608680566411,0.9535614706644204,0.9697323376264553,0.9705930240930863,1.29
113,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,40.62824499999999,0.10345084965229034,0.9708017046211214,0.9698023172786964,0.9532742108188061,0.9714928291347155,0.9681710435678936,1.3
114,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,40.98437333333332,0.10027139633893967,0.9703023039019842,0.9695685843271912,0.9526152531480093,0.9685278085269822,0.9706378900353004,1.32
115,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,41.33960166666666,0.10000921785831451,0.9711013450526036,0.9702971626060615,0.9537626247558562,0.9716839048856892,0.9689601192807119,1.33
116,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,41.695118333333326,0.09615422785282135,0.9706768544413371,0.9699270792290958,0.9531334435800923,0.9701138236684755,0.9697658041267977,1.34
117,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,42.050394999999995,0.0998145341873169,0.9696197895858303,0.9688387391788641,0.9514927202131863,0.9683343050943153,0.9693837585909922,1.35
118,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,42.40523833333332,0.10293295234441757,0.9708766147289919,0.9700947726879563,0.9534288796789283,0.9706629920877395,0.9695416961073087,1.36
119,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,42.760079999999995,0.10280467569828033,0.9697030230390199,0.9688818336903289,0.9516764452445399,0.967807965250515,0.9700226559928377,1.37
120,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,43.11659833333332,0.09854243695735931,0.9714592489013184,0.97069257090548,0.9543412630195156,0.9717232398633984,0.9696836008884689,1.38
121,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,43.471548333333324,0.10336948186159134,0.9703772140098549,0.9695218803751476,0.9526213506588167,0.9702639809662479,0.968795149707438,1.4
122,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,43.827429999999985,0.10009214282035828,0.9709848182181382,0.9700821156394553,0.953597559057903,0.9708067107159822,0.9693829338983099,1.41
123,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,44.18272499999999,0.10464628785848618,0.9691453589026502,0.9683123214584158,0.95063660581531,0.9726562812856417,0.964285011840104,1.42
124,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,44.53779499999999,0.09906285256147385,0.970185777067519,0.9693713623889869,0.9523066839300256,0.9710869448129049,0.9677757807800139,1.43
125,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,44.894651666666654,0.0980672836303711,0.9707267945132507,0.9699729018795996,0.9531461776999356,0.9721648544018785,0.9678678537275399,1.44
126,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,45.25146333333332,0.10010263323783875,0.9711596084698362,0.9704232279196604,0.9538425707453619,0.9724862318022839,0.9684433296018207,1.45
127,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,45.60980666666665,0.09831871092319489,0.9710763750166467,0.9702801799759606,0.9537462068699076,0.9712418650931585,0.96938361670838,1.46
128,DNABERT1 k6  Splice  GENCODE150,DNABERT1_k6,GENCODE150,150,45.96580666666666,0.09792755544185638,0.9705270342255959,0.9697857635057175,0.9529248960082919,0.9695506850165527,0.9700618155937505,1.48
